id,department,question,expected_behavior,expected_answer,model_answer,retrieved_document,retrieved_section,correct,retrieval_accuracy,answer_relevance,groundedness,faithfulness,out_of_scope_detection,multi_hop_success,latency_ms,confidence,all_sources,notes
Q025,HR,I am leaving the company next month. What happens to my remaining leave balance and the equipment I was issued?,IN_SCOPE,Unused leave is handled according to policy and company devices must be returned within five business days of separation.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,17.2 Transition and handover,correct,1.0,0.2947480048991868,0.8,0.2947480048991868,0.0,0.7,1180,0.345,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.2 Transition and handover"", ""relevance_score"": 0.4167}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.4 Final pay and benefits"", ""relevance_score"": 0.3112}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.3086}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""5.2 Accrual, carryover, and payout"", ""relevance_score"": 0.3063}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.1892}]",
Q026,HR,Can you help me with i am leaving the company next month. what happens to my remaining leave balance and the equipment i was issued?,IN_SCOPE,Unused leave is handled according to policy and company devices must be returned within five business days of separation.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,17.2 Transition and handover,correct,1.0,0.2947480048991868,0.8,0.2947480048991868,0.0,0.7,1456,0.353,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.2 Transition and handover"", ""relevance_score"": 0.4175}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.4 Final pay and benefits"", ""relevance_score"": 0.3269}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.3145}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""5.2 Accrual, carryover, and payout"", ""relevance_score"": 0.3055}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.1971}]",
Q027,HR,What should I do if i am leaving the company next month. what happens to my remaining leave balance and the equipment i was issued?,IN_SCOPE,Unused leave is handled according to policy and company devices must be returned within five business days of separation.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,17.2 Transition and handover,correct,1.0,0.2947480048991868,0.8,0.2947480048991868,0.0,0.7,1430,0.297,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.2 Transition and handover"", ""relevance_score"": 0.3617}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.2756}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""5.2 Accrual, carryover, and payout"", ""relevance_score"": 0.2534}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""17.4 Final pay and benefits"", ""relevance_score"": 0.2491}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""4.2 Monthly Limits"", ""relevance_score"": 0.1561}]",
Q028,HR,My performance is slipping and I am worried about my review. What should happen next?,IN_SCOPE,Underperformance should be addressed early through a documented Performance Improvement Plan with clear objectives and a defined review period.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,9. Performance Reviews,incorrect,1.0,0.16745829461927197,0.8,0.16745829461927197,0.0,0.2,1235,0.118,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9. Performance Reviews"", ""relevance_score"": 0.1843}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.2 Cycle"", ""relevance_score"": 0.1043}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""10. Promotions"", ""relevance_score"": 0.0641}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.3 Ratings and calibration"", ""relevance_score"": 0.0531}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.0491}]",
Q029,HR,Can you help me with my performance is slipping and i am worried about my review. what should happen next?,IN_SCOPE,Underperformance should be addressed early through a documented Performance Improvement Plan with clear objectives and a defined review period.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,9. Performance Reviews,incorrect,1.0,0.16745829461927197,0.8,0.16745829461927197,0.0,0.2,1400,0.131,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9. Performance Reviews"", ""relevance_score"": 0.203}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.2 Cycle"", ""relevance_score"": 0.1303}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.3 Ratings and calibration"", ""relevance_score"": 0.0594}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""10. Promotions"", ""relevance_score"": 0.0441}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.0205}]",
Q030,HR,What should I do if my performance is slipping and i am worried about my review. what should happen next?,IN_SCOPE,Underperformance should be addressed early through a documented Performance Improvement Plan with clear objectives and a defined review period.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,9. Performance Reviews,incorrect,1.0,0.16745829461927197,0.8,0.16745829461927197,0.0,0.2,1344,0.071,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9. Performance Reviews"", ""relevance_score"": 0.1332}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.2 Cycle"", ""relevance_score"": 0.0603}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.3 Ratings and calibration"", ""relevance_score"": 0.019}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.0043}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""10. Promotions"", ""relevance_score"": 0.0018}]",
Q031,HR,What is the weather like in Austin today?,OUT_OF_SCOPE,I cannot answer that from the Nexus company policy knowledge base because it is outside corporate policy scope.,I cannot answer that from the Nexus company policy knowledge base.,company_profile.md,10. Office Locations,correct,0.0,0.9577091436020053,0.2,0.9577091436020053,1.0,0.0,1329,0.0,"[{""source"": ""company_profile.md"", ""department"": ""company"", ""section"": ""10. Office Locations"", ""relevance_score"": -0.022}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""4.1 Standard hours"", ""relevance_score"": -0.1016}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""7.3 Related provisions"", ""relevance_score"": -0.1589}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""4.2 Anchor days and in-office expectations"", ""relevance_score"": -0.169}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""8.1 Working on a public holiday"", ""relevance_score"": -0.1843}]",
Q032,HR,Can you draft a birthday invitation for my team?,OUT_OF_SCOPE,I cannot help draft non-policy content because it falls outside the internal company policy knowledge base.,I cannot answer that from the Nexus company policy knowledge base.,NEXUS_HR_POLICY_MANUAL.md,16.3 The 30–60–90 plan,correct,0.0,0.5422063361769819,0.2,0.5422063361769819,1.0,0.0,1047,0.0,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""16.3 The 30\u201360\u201390 plan"", ""relevance_score"": 0.0107}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""16.2 First week"", ""relevance_score"": -0.026}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""4.5 Prohibited Uses"", ""relevance_score"": -0.0478}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""15.3 Mentorship and knowledge sharing"", ""relevance_score"": -0.0499}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""3. Business Travel"", ""relevance_score"": -0.0572}]",
Q033,IT,Do I need to use a minimum password length for my Nexus account?,IN_SCOPE,Passwords must be at least 14 characters long and meet the required complexity rules.,Yes.,Nexus_Technologies_IT_Policy.md,3. Password Policy,incorrect,1.0,0.0,0.8,0.0,0.0,0.0,753,0.42,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.5318}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.3941}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""2.2 Acceptable Use"", ""relevance_score"": 0.3354}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Security Questions"", ""relevance_score"": 0.3197}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.3136}]",
Q034,IT,Can you help me with do i need to use a minimum password length for my nexus account?,IN_SCOPE,Passwords must be at least 14 characters long and meet the required complexity rules.,Yes.,Nexus_Technologies_IT_Policy.md,3. Password Policy,incorrect,1.0,0.0,0.8,0.0,0.0,0.0,769,0.445,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.5599}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.4178}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""2.2 Acceptable Use"", ""relevance_score"": 0.3573}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.334}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.3314}]",
Q035,IT,What should I do if do i need to use a minimum password length for my nexus account?,IN_SCOPE,Passwords must be at least 14 characters long and meet the required complexity rules.,Change affected passwords immediately using NexusVault.,Nexus_Technologies_IT_Policy.md,3. Password Policy,correct,1.0,0.29086698954737544,0.8,0.29086698954737544,0.0,0.0,957,0.416,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.547}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.3744}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.3278}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""2.2 Acceptable Use"", ""relevance_score"": 0.3261}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.3125}]",
Q036,IT,Where should I store my credentials securely?,IN_SCOPE,"Credentials should be stored in NexusVault, the company-approved password manager.",in plaintext files,Nexus_Technologies_IT_Policy.md,3.3 Storage & Sharing,incorrect,1.0,0.11730941145463103,0.8,0.11730941145463103,0.0,0.0,793,0.176,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.2422}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.143}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.1416}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.1168}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.0712}]",
Q037,IT,Can you help me with where should i store my credentials securely?,IN_SCOPE,"Credentials should be stored in NexusVault, the company-approved password manager.",I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_IT_Policy.md,3.3 Storage & Sharing,correct,1.0,0.39809089025915223,0.8,0.39809089025915223,0.0,0.0,1042,0.204,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.2722}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.1837}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.1564}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.153}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.0712}]",
Q038,IT,What should I do if where should i store my credentials securely?,IN_SCOPE,"Credentials should be stored in NexusVault, the company-approved password manager.",I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_IT_Policy.md,3.3 Storage & Sharing,correct,1.0,0.39809089025915223,0.8,0.39809089025915223,0.0,0.0,1060,0.16,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.2253}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.1371}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3. Password Policy"", ""relevance_score"": 0.1191}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.1165}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.0544}]",
Q039,IT,Is MFA mandatory for my Nexus accounts?,IN_SCOPE,"Yes. MFA is mandatory for NexusMail, NexusConnect, NexusDocs, NexusBoard, NexusFlow, the NexusHR Portal, VPN, and production or cloud environments.","Yes. MFA is mandatory for NexusMail, NexusConnect, NexusDocs, NexusBoard, NexusFlow, NexusHR Portal, VPN, and all production/cloud environments. See IT Policy 6.",Nexus_Technologies_IT_Policy.md,4. Multi-Factor Authentication (MFA),correct,1.0,0.9948856523857518,0.8,0.9948856523857518,0.0,0.0,2029,0.632,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.7238}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Security Questions"", ""relevance_score"": 0.6359}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.5365}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": null, ""relevance_score"": 0.4219}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""13. FAQ"", ""relevance_score"": 0.4037}]",
Q040,IT,Can you help me with is mfa mandatory for my nexus accounts?,IN_SCOPE,"Yes. MFA is mandatory for NexusMail, NexusConnect, NexusDocs, NexusBoard, NexusFlow, the NexusHR Portal, VPN, and production or cloud environments.",Yes.,Nexus_Technologies_IT_Policy.md,4. Multi-Factor Authentication (MFA),incorrect,1.0,0.07596287634088815,0.8,0.07596287634088815,0.0,0.0,748,0.644,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.7364}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Security Questions"", ""relevance_score"": 0.6375}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.5569}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""13. FAQ"", ""relevance_score"": 0.4477}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": null, ""relevance_score"": 0.4471}]",
Q041,IT,What should I do if is mfa mandatory for my nexus accounts?,IN_SCOPE,"Yes. MFA is mandatory for NexusMail, NexusConnect, NexusDocs, NexusBoard, NexusFlow, the NexusHR Portal, VPN, and production or cloud environments.",I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_IT_Policy.md,4. Multi-Factor Authentication (MFA),correct,1.0,0.5339966238306617,0.8,0.5339966238306617,0.0,0.0,1129,0.604,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""4. Multi-Factor Authentication (MFA)"", ""relevance_score"": 0.7177}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Security Questions"", ""relevance_score"": 0.5869}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""3.3 Storage & Sharing"", ""relevance_score"": 0.506}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""13. FAQ"", ""relevance_score"": 0.4322}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": null, ""relevance_score"": 0.4054}]",
